1743184282.699,-1.0716,-0.2396,0.3890,-1.0932
1743184282.708,-1.0709,-0.2427,0.3891,-1.0908
1743184282.732,-1.0689,-0.2519,0.3891,-1.0825
1743184282.750,-1.0674,-0.2578,0.3891,-1.0784
1743184282.766,-1.0656,-0.2639,0.3893,-1.0756
1743184282.775,-1.0649,-0.2668,0.3894,-1.0747
1743184282.800,-1.0621,-0.2757,0.3893,-1.0724
1743184282.817,-1.0602,-0.2817,0.3892,-1.0706
1743184282.834,-1.0580,-0.2876,0.3892,-1.0683
1743184282.850,-1.0557,-0.2934,0.3893,-1.0656
1743184282.867,-1.0534,-0.2995,0.3892,-1.0621
1743184282.883,-1.0513,-0.3053,0.3891,-1.0585
1743184282.892,-1.0503,-0.3083,0.3889,-1.0567
1743184282.916,-1.0471,-0.3173,0.3886,-1.0525
1743184282.934,-1.0449,-0.3234,0.3887,-1.0498
1743184282.941,-1.0439,-0.3264,0.3888,-1.0485
1743184282.966,-1.0408,-0.3352,0.3889,-1.0448
1743184282.982,-1.0390,-0.3409,0.3890,-1.0421
1743184282.999,-1.0372,-0.3469,0.3888,-1.0392
1743184283.016,-1.0349,-0.3527,0.3887,-1.0365
1743184283.034,-1.0326,-0.3586,0.3886,-1.0335
1743184283.049,-1.0304,-0.3644,0.3886,-1.0309
1743184283.066,-1.0282,-0.3704,0.3887,-1.0281
1743184283.082,-1.0256,-0.3765,0.3888,-1.0255
1743184283.091,-1.0244,-0.3794,0.3888,-1.0244
1743184283.117,-1.0208,-0.3884,0.3886,-1.0202
1743184283.134,-1.0184,-0.3943,0.3884,-1.0175
1743184283.149,-1.0160,-0.4004,0.3884,-1.0147
1743184283.166,-1.0136,-0.4063,0.3885,-1.0118
1743184283.182,-1.0112,-0.4123,0.3884,-1.0086
1743184283.199,-1.0092,-0.4182,0.3883,-1.0051
1743184283.216,-1.0072,-0.4240,0.3883,-1.0016
1743184283.232,-1.0052,-0.4301,0.3884,-0.9987
1743184283.249,-1.0028,-0.4360,0.3885,-0.9963
1743184283.266,-1.0005,-0.4419,0.3884,-0.9935
1743184283.283,-0.9983,-0.4476,0.3883,-0.9905
1743184283.291,-0.9972,-0.4503,0.3882,-0.9891
